144.9610732 -37.81359817 --> Census year: 2018 || Block ID: 64 || Property ID: 105869 || Base property ID: 105869 || CLUE small area: Melbourne (CBD) || Trading name: Victoria Law Foundation || Industry (ANZSIC4) code: 6931 || Industry (ANZSIC4) description: Legal Services || x coordinate: 144.9610732 || y coordinate: -37.81359817 || Location: (-37.81359817, 144.9610732) || 
144.9610732 -37.81359817 --> Census year: 2018 || Block ID: 64 || Property ID: 105869 || Base property ID: 105869 || CLUE small area: Melbourne (CBD) || Trading name: Klinger Shoes || Industry (ANZSIC4) code: 9491 || Industry (ANZSIC4) description: Clothing and Footwear Repair || x coordinate: 144.9610732 || y coordinate: -37.81359817 || Location: (-37.81359817, 144.9610732) || 
144.9610732 -37.81359817 --> Census year: 2018 || Block ID: 64 || Property ID: 105869 || Base property ID: 105869 || CLUE small area: Melbourne (CBD) || Trading name: Principals Brand Design || Industry (ANZSIC4) code: 6924 || Industry (ANZSIC4) description: Other Specialised Design Services || x coordinate: 144.9610732 || y coordinate: -37.81359817 || Location: (-37.81359817, 144.9610732) || 
144.9610732 -37.81359817 --> Census year: 2018 || Block ID: 64 || Property ID: 105869 || Base property ID: 105869 || CLUE small area: Melbourne (CBD) || Trading name: Oscar Hunt || Industry (ANZSIC4) code: 1351 || Industry (ANZSIC4) description: Clothing Manufacturing || x coordinate: 144.9610732 || y coordinate: -37.81359817 || Location: (-37.81359817, 144.9610732) || 

144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Highwell International || Industry (ANZSIC4) code: 3211 || Industry (ANZSIC4) description: Land Development and Subdivision || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: AZN Investment || Industry (ANZSIC4) code: 9539 || Industry (ANZSIC4) description: Other Personal Services n.e.c. || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Australasian College Of Behavioural Optometrist || Industry (ANZSIC4) code: 9551 || Industry (ANZSIC4) description: Business and Professional Association Services || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Enslin & Associates || Industry (ANZSIC4) code: 6931 || Industry (ANZSIC4) description: Legal Services || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Vacant || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Vacant || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: HK Consultancy || Industry (ANZSIC4) code: 9539 || Industry (ANZSIC4) description: Other Personal Services n.e.c. || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Taurus Funds Management || Industry (ANZSIC4) code: 6240 || Industry (ANZSIC4) description: Financial Asset Investing || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Contented Capital Pty Ltd || Industry (ANZSIC4) code: 6419 || Industry (ANZSIC4) description: Other Auxiliary Finance and Investment Services || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Vacant || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Essential Utilities Information Tech Corp Pty Ltd || Industry (ANZSIC4) code: 3493 || Industry (ANZSIC4) description: Telecommunication Goods Wholesaling || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Vacant || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Laurel International || Industry (ANZSIC4) code: 9539 || Industry (ANZSIC4) description: Other Personal Services n.e.c. || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Candela Nuevo || Industry (ANZSIC4) code: 4520 || Industry (ANZSIC4) description: Pubs, Taverns and Bars || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Top Bridge Group || Industry (ANZSIC4) code: 9539 || Industry (ANZSIC4) description: Other Personal Services n.e.c. || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Big Mobile || Industry (ANZSIC4) code: 6940 || Industry (ANZSIC4) description: Advertising Services || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: CMD Property Group Pty Ltd || Industry (ANZSIC4) code: 6720 || Industry (ANZSIC4) description: Real Estate Services || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Giorgianni & Liang Lawyers || Industry (ANZSIC4) code: 6931 || Industry (ANZSIC4) description: Legal Services || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: KTS Property Group || Industry (ANZSIC4) code: 3019 || Industry (ANZSIC4) description: Other Residential Building Construction || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Vacant || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Spencer Reyner Law Office || Industry (ANZSIC4) code: 6931 || Industry (ANZSIC4) description: Legal Services || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Personal Financial Services Pty Ltd || Industry (ANZSIC4) code: 6419 || Industry (ANZSIC4) description: Other Auxiliary Finance and Investment Services || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: DNC Consulting || Industry (ANZSIC4) code: 7211 || Industry (ANZSIC4) description: Employment Placement and Recruitment Services || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Alabakis Chartered Accountants || Industry (ANZSIC4) code: 6932 || Industry (ANZSIC4) description: Accounting Services || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Avia Lawyers || Industry (ANZSIC4) code: 6931 || Industry (ANZSIC4) description: Legal Services || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Sightseeing Tours Australia || Industry (ANZSIC4) code: 5010 || Industry (ANZSIC4) description: Scenic and Sightseeing Transport || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Secure Investments F I B Pty Ltd || Industry (ANZSIC4) code: 6411 || Industry (ANZSIC4) description: Financial Asset Broking Services || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: ANG Partners Australia || Industry (ANZSIC4) code: 6932 || Industry (ANZSIC4) description: Accounting Services || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Aussie Travel Saver || Industry (ANZSIC4) code: 7000 || Industry (ANZSIC4) description: Computer System Design and Related Services || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Gurkhas Travels || Industry (ANZSIC4) code: 7220 || Industry (ANZSIC4) description: Travel Agency and Tour Arrangement Services || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Bendelta || Industry (ANZSIC4) code: 6962 || Industry (ANZSIC4) description: Management Advice and Other Consulting Services || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Gough Recruitment (Vic) Pty Ltd || Industry (ANZSIC4) code: 7211 || Industry (ANZSIC4) description: Employment Placement and Recruitment Services || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Vantage Point Realty || Industry (ANZSIC4) code: 6720 || Industry (ANZSIC4) description: Real Estate Services || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Easygo Solutions Pty Limited || Industry (ANZSIC4) code: 7000 || Industry (ANZSIC4) description: Computer System Design and Related Services || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Tobacco Station Elizabeth || Industry (ANZSIC4) code: 4279 || Industry (ANZSIC4) description: Other Store-Based Retailing n.e.c. || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Snakk Media Pty Limited || Industry (ANZSIC4) code: 7000 || Industry (ANZSIC4) description: Computer System Design and Related Services || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Australian Network On Disability Ltd || Industry (ANZSIC4) code: 9551 || Industry (ANZSIC4) description: Business and Professional Association Services || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: DPS Pty Ltd || Industry (ANZSIC4) code: 6923 || Industry (ANZSIC4) description: Engineering Design and Engineering Consulting Services || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Sparkling Diamond Nail Salon || Industry (ANZSIC4) code: 9511 || Industry (ANZSIC4) description: Hairdressing and Beauty Services || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Avid Property Group || Industry (ANZSIC4) code: 3020 || Industry (ANZSIC4) description: Non-Residential Building Construction || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Idea Box || Industry (ANZSIC4) code: 7000 || Industry (ANZSIC4) description: Computer System Design and Related Services || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Magellan Asset Management Limited || Industry (ANZSIC4) code: 6240 || Industry (ANZSIC4) description: Financial Asset Investing || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Integrity Education And Migration Service Pty Ltd || Industry (ANZSIC4) code: 9539 || Industry (ANZSIC4) description: Other Personal Services n.e.c. || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: ME Australia || Industry (ANZSIC4) code: 9539 || Industry (ANZSIC4) description: Other Personal Services n.e.c. || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Hydrogen Engineering Australia || Industry (ANZSIC4) code: 6923 || Industry (ANZSIC4) description: Engineering Design and Engineering Consulting Services || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Maven Partners || Industry (ANZSIC4) code: 7211 || Industry (ANZSIC4) description: Employment Placement and Recruitment Services || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Vacant || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Royal Thai Massage || Industry (ANZSIC4) code: 9511 || Industry (ANZSIC4) description: Hairdressing and Beauty Services || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Baillie Asset Management Limited || Industry (ANZSIC4) code: 6240 || Industry (ANZSIC4) description: Financial Asset Investing || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: CP Consulting || Industry (ANZSIC4) code: 8539 || Industry (ANZSIC4) description: Other Allied Health Services || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Dynasty Property Group || Industry (ANZSIC4) code: 6720 || Industry (ANZSIC4) description: Real Estate Services || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Vacant || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: GL Group Pty Ltd || Industry (ANZSIC4) code: 9539 || Industry (ANZSIC4) description: Other Personal Services n.e.c. || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Aus Property Corp Pty Ltd || Industry (ANZSIC4) code: 3019 || Industry (ANZSIC4) description: Other Residential Building Construction || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Victoria Investments And Properties Pty Ltd || Industry (ANZSIC4) code: 3020 || Industry (ANZSIC4) description: Non-Residential Building Construction || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: CTQ Outcome Management || Industry (ANZSIC4) code: 6962 || Industry (ANZSIC4) description: Management Advice and Other Consulting Services || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Sabakem || Industry (ANZSIC4) code: 3323 || Industry (ANZSIC4) description: Industrial and Agricultural Chemical Product Wholesaling || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Melbourne Migration & Education Center Pty Ltd || Industry (ANZSIC4) code: 9539 || Industry (ANZSIC4) description: Other Personal Services n.e.c. || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Glob Edification Pty Ltd || Industry (ANZSIC4) code: 9539 || Industry (ANZSIC4) description: Other Personal Services n.e.c. || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Trunk Tailors || Industry (ANZSIC4) code: 1351 || Industry (ANZSIC4) description: Clothing Manufacturing || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Coffee HQ || Industry (ANZSIC4) code: 4511 || Industry (ANZSIC4) description: Cafes and Restaurants || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: MGM Australian Education || Industry (ANZSIC4) code: 9539 || Industry (ANZSIC4) description: Other Personal Services n.e.c. || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Chihsti Convenience || Industry (ANZSIC4) code: 4111 || Industry (ANZSIC4) description: Convenience Store || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Mirage Stylish || Industry (ANZSIC4) code: 9511 || Industry (ANZSIC4) description: Hairdressing and Beauty Services || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Me Recruitment || Industry (ANZSIC4) code: 7211 || Industry (ANZSIC4) description: Employment Placement and Recruitment Services || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Southern Bright Realty || Industry (ANZSIC4) code: 6720 || Industry (ANZSIC4) description: Real Estate Services || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Lavida Health || Industry (ANZSIC4) code: 8539 || Industry (ANZSIC4) description: Other Allied Health Services || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: JM Financial Planning || Industry (ANZSIC4) code: 6419 || Industry (ANZSIC4) description: Other Auxiliary Finance and Investment Services || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Marquitos Cafe || Industry (ANZSIC4) code: 4511 || Industry (ANZSIC4) description: Cafes and Restaurants || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Vision Migration Consultants || Industry (ANZSIC4) code: 9539 || Industry (ANZSIC4) description: Other Personal Services n.e.c. || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Performance Leader || Industry (ANZSIC4) code: 4222 || Industry (ANZSIC4) description: Computer and Computer Peripheral Retailing || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Digital Frontier Partners || Industry (ANZSIC4) code: 7000 || Industry (ANZSIC4) description: Computer System Design and Related Services || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
144.9627099 -37.81858764 --> Census year: 2018 || Block ID: 14 || Property ID: 104003 || Base property ID: 104003 || CLUE small area: Melbourne (CBD) || Trading name: Bishop Investments || Industry (ANZSIC4) code: 6419 || Industry (ANZSIC4) description: Other Auxiliary Finance and Investment Services || x coordinate: 144.9627099 || y coordinate: -37.81858764 || Location: (-37.81858764, 144.9627099) || 
